Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
239.255.255.250-10.5.166.3-1900-62515-17,10.5.166.3,62515,239.255.255.250,1900,17,13/09/2023 08:42:14 AM,2222893,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,236.17870945655054,1.3495926254660031,1111446.5,285698.7167638315,1313466.0,909427.0,1313466.0,1313466.0,0.0,1313466.0,1313466.0,0,0,0,0,0,0,0,0,0,16,8,0.8997284169773354,0.4498642084886677,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.201.138-1900-54678-17,10.5.201.138,54678,239.255.255.250,1900,17,13/09/2023 08:41:36 AM,3085878,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,226.8398167393526,1.2962275242248722,1028626.0,16646.204732610975,1045484.0,1012200.0,2057684.0,1028842.0,23535.34210501305,1045484.0,1012200.0,0,0,0,0,0,0,0,0,0,24,8,0.9721706431686541,0.32405688105621805,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.226.204-1900-62046-17,10.5.226.204,62046,239.255.255.250,1900,17,13/09/2023 08:42:03 AM,1016277,1,1,170.0,170.0,170.0,170.0,170.0,0.0,170.0,170.0,170.0,0.0,334.5544571017547,1.9679673947162042,1016277.0,0.0,1016277.0,1016277.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.9839836973581021,0.9839836973581021,170.0,170.0,170.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,255.0,170.0,170.0,0,0,0,0,0,0,1,170,1,170,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.5.227.235-5355-57076-17,10.5.227.235,57076,224.0.0.252,5355,17,13/09/2023 08:41:42 AM,321478,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,136.86784165634975,6.2212655298340795,321478.0,0.0,321478.0,321478.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.1106327649170398,3.1106327649170398,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.244.95-1900-57225-17,10.5.244.95,57225,239.255.255.250,1900,17,13/09/2023 08:41:54 AM,2206676,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,237.91440157050695,1.3595108661171826,1103338.0,197750.89664019225,1243169.0,963507.0,963507.0,963507.0,0.0,963507.0,963507.0,0,0,0,0,0,0,0,0,0,16,8,0.9063405774114551,0.45317028870572756,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.195.52-1900-50567-17,10.5.195.52,50567,239.255.255.250,1900,17,13/09/2023 08:41:43 AM,3072255,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,170.8842527719867,0.9764814444113525,1536127.5,698866.8658653807,2030301.0,1041954.0,2030301.0,2030301.0,0.0,2030301.0,2030301.0,0,0,0,0,0,0,0,0,0,16,8,0.6509876296075684,0.3254938148037842,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.211.10-1900-54305-17,10.5.211.10,54305,239.255.255.250,1900,17,13/09/2023 08:42:14 AM,3388756,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,206.56547712493906,1.1803741549996518,1129585.3333333333,63814.52801152205,1167194.0,1055904.0,2223098.0,1111549.0,78693.91367825087,1167194.0,1055904.0,0,0,0,0,0,0,0,0,0,24,8,0.8852806162497389,0.29509353874991295,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
10.5.131.216-10.5.255.255-17500-17500-17,10.5.131.216,17500,10.5.255.255,17500,17,13/09/2023 08:41:31 AM,30567137,1,1,134.0,134.0,134.0,134.0,134.0,0.0,134.0,134.0,134.0,0.0,8.767585920788068,0.0654297456775229,3.0567137E7,0.0,3.0567137E7,3.0567137E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.03271487283876145,0.03271487283876145,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,201.0,134.0,134.0,0,0,0,0,0,0,1,134,1,134,-1,-1,1,0,0,0,0,0,3.0567137E7,0.0,3.0567137E7,3.0567137E7,No Label
224.0.0.252-10.5.227.235-5355-54646-17,10.5.227.235,54646,224.0.0.252,5355,17,13/09/2023 08:41:33 AM,390172,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,112.77077801584942,5.125944455265882,390172.0,0.0,390172.0,390172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.562972227632941,2.562972227632941,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.147.8-1900-63549-17,10.5.147.8,63549,239.255.255.250,1900,17,13/09/2023 08:41:34 AM,1023810,1,1,170.0,170.0,170.0,170.0,170.0,0.0,170.0,170.0,170.0,0.0,332.09286879401446,1.9534874634942028,1023810.0,0.0,1023810.0,1023810.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.9767437317471014,0.9767437317471014,170.0,170.0,170.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,255.0,170.0,170.0,0,0,0,0,0,0,1,170,1,170,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
10.5.254.223-20.198.119.143-51984-443-6,10.5.254.223,51984,20.198.119.143,443,6,13/09/2023 08:42:08 AM,124831,1,2,0.0,217.0,0.0,0.0,0.0,0.0,174.0,43.0,108.5,92.63098833543772,1738.3502495373746,24.032491929088128,62415.5,14639.231690905093,72767.0,52064.0,0,0,0,0,0,72767.0,72767.0,0.0,72767.0,72767.0,0,1,0,0,20,40,8.010830643029376,16.02166128605875,0.0,174.0,65.0,75.4409261166201,5691.333333333333,0,0,0,1,1,0,0,0,2.0,86.66666666666667,0.0,108.5,0,0,0,0,0,0,1,0,2,217,-1,7596,0,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.169.26-1900-61630-17,10.5.169.26,61630,239.255.255.250,1900,17,13/09/2023 08:41:27 AM,1846124,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,284.37959747015907,1.6250262712580519,923062.0,154362.8245465857,1032213.0,813911.0,1032213.0,1032213.0,0.0,1032213.0,1032213.0,0,0,0,0,0,0,0,0,0,16,8,1.083350847505368,0.541675423752684,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.233.22-1900-59174-17,10.5.233.22,59174,239.255.255.250,1900,17,13/09/2023 08:41:46 AM,2303092,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,227.9544195368661,1.3025966830678062,1151546.0,789805.747673439,1710023.0,593069.0,593069.0,593069.0,0.0,593069.0,593069.0,0,0,0,0,0,0,0,0,0,16,8,0.8683977887118709,0.43419889435593545,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.244.26-1900-52389-17,10.5.244.26,52389,239.255.255.250,1900,17,13/09/2023 08:42:10 AM,3070054,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,228.00901873387244,1.3029086784792712,1023351.3333333334,137937.32089008158,1163263.0,887477.0,2050740.0,1025370.0,195010.1507563132,1163263.0,887477.0,0,0,0,0,0,0,0,0,0,24,8,0.9771815088594533,0.3257271696198178,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.151.39-1900-59267-17,10.5.151.39,59267,239.255.255.250,1900,17,13/09/2023 08:42:05 AM,2051573,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,255.90120361303255,1.4622925920744718,1025786.5,166457.88603878158,1143490.0,908083.0,1143490.0,1143490.0,0.0,1143490.0,1143490.0,0,0,0,0,0,0,0,0,0,16,8,0.9748617280496478,0.4874308640248239,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.100.175-1900-60560-17,10.5.100.175,60560,239.255.255.250,1900,17,13/09/2023 08:41:38 AM,3278613,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,213.50491808578812,1.2200281033473606,1092871.0,172150.04981410838,1236882.0,902201.0,2139083.0,1069541.5,236655.2046342949,1236882.0,902201.0,0,0,0,0,0,0,0,0,0,24,8,0.9150210775105204,0.30500702583684014,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.251.107-1900-51896-17,10.5.251.107,51896,239.255.255.250,1900,17,13/09/2023 08:41:38 AM,200195,1,1,170.0,170.0,170.0,170.0,170.0,0.0,170.0,170.0,170.0,0.0,1698.3441144883736,9.990259496990435,200195.0,0.0,200195.0,200195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.995129748495217,4.995129748495217,170.0,170.0,170.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,255.0,170.0,170.0,0,0,0,0,0,0,1,170,1,170,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.147.214-1900-63074-17,10.5.147.214,63074,239.255.255.250,1900,17,13/09/2023 08:42:06 AM,2971294,1,1,137.0,137.0,137.0,137.0,137.0,0.0,137.0,137.0,137.0,0.0,92.21571476939005,0.6731074070758397,2971294.0,0.0,2971294.0,2971294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.33655370353791986,0.33655370353791986,137.0,137.0,137.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,205.5,137.0,137.0,0,0,0,0,0,0,1,137,1,137,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.221.30-1900-57638-17,10.5.221.30,57638,239.255.255.250,1900,17,13/09/2023 08:41:51 AM,834635,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,419.344983136341,2.3962570464933775,834635.0,0.0,834635.0,834635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.1981285232466887,1.1981285232466887,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.157.255-1900-64415-17,10.5.157.255,64415,239.255.255.250,1900,17,13/09/2023 08:42:10 AM,1122285,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,311.8637422758034,1.782078527290305,1122285.0,0.0,1122285.0,1122285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.8910392636451525,0.8910392636451525,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
255.255.255.255-10.5.252.9-17500-17500-17,10.5.252.9,17500,255.255.255.255,17500,17,13/09/2023 08:41:59 AM,10796,1,1,133.0,133.0,133.0,133.0,133.0,0.0,133.0,133.0,133.0,0.0,24638.75509447944,185.25379770285292,10796.0,0.0,10796.0,10796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,92.62689885142646,92.62689885142646,133.0,133.0,133.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,199.5,133.0,133.0,0,0,0,0,0,0,1,133,1,133,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.101.144-1900-52066-17,10.5.101.144,52066,239.255.255.250,1900,17,13/09/2023 08:41:55 AM,1280188,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,273.3973447649876,1.562270541514215,1280188.0,0.0,1280188.0,1280188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.7811352707571075,0.7811352707571075,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.114.25-1900-52067-17,10.5.114.25,52067,239.255.255.250,1900,17,13/09/2023 08:42:05 AM,2151875,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,243.9732791170491,1.3941330235259948,1075937.5,67923.97029399857,1123967.0,1027908.0,1027908.0,1027908.0,0.0,1027908.0,1027908.0,0,0,0,0,0,0,0,0,0,16,8,0.9294220156839965,0.46471100784199826,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.114.154-1900-56780-17,10.5.114.154,56780,239.255.255.250,1900,17,13/09/2023 08:41:26 AM,1224953,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,285.72524823401386,1.632715704194365,1224953.0,0.0,1224953.0,1224953.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.8163578520971825,0.8163578520971825,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.145.3-1900-64406-17,10.5.145.3,64406,239.255.255.250,1900,17,13/09/2023 08:41:27 AM,1856255,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,282.82752100331044,1.6161572628760597,928127.5,161526.52334678662,1042344.0,813911.0,1042344.0,1042344.0,0.0,1042344.0,1042344.0,0,0,0,0,0,0,0,0,0,16,8,1.0774381752507065,0.5387190876253533,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.173.115-1900-49666-17,10.5.173.115,49666,239.255.255.250,1900,17,13/09/2023 08:42:04 AM,3063698,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,228.48205012373936,1.3056117149927964,1021232.6666666666,6801.4849359043155,1028434.0,1014918.0,2048780.0,1024390.0,5719.079646236796,1028434.0,1020346.0,0,0,0,0,0,0,0,0,0,24,8,0.9792087862445972,0.3264029287481991,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.129.155-1900-59045-17,10.5.129.155,59045,239.255.255.250,1900,17,13/09/2023 08:42:10 AM,618352,1,1,125.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,125.0,0.0,404.3004631666106,3.234403705332885,618352.0,0.0,618352.0,618352.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.6172018526664425,1.6172018526664425,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,187.5,125.0,125.0,0,0,0,0,0,0,1,125,1,125,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.131.218-1900-61068-17,10.5.131.218,61068,239.255.255.250,1900,17,13/09/2023 08:41:34 AM,2992007,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,116.97833594640655,0.6684476339794659,2992007.0,0.0,2992007.0,2992007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.33422381698973297,0.33422381698973297,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
255.255.255.255-10.5.128.28-17500-17500-17,10.5.128.28,17500,255.255.255.255,17500,17,13/09/2023 08:41:31 AM,395,1,1,134.0,134.0,134.0,134.0,134.0,0.0,134.0,134.0,134.0,0.0,678481.0126582278,5063.291139240506,395.0,0.0,395.0,395.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2531.645569620253,2531.645569620253,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,201.0,134.0,134.0,0,0,0,0,0,0,1,134,1,134,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.5.227.235-5355-64621-17,10.5.227.235,64621,224.0.0.252,5355,17,13/09/2023 08:41:42 AM,331975,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,132.5401009112132,6.024550041418781,331975.0,0.0,331975.0,331975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.0122750207093905,3.0122750207093905,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.202.61-1900-51212-17,10.5.202.61,51212,239.255.255.250,1900,17,13/09/2023 08:41:51 AM,2974880,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,176.4777066637982,1.0084440380788469,1487440.0,506988.4910429427,1845935.0,1128945.0,1845935.0,1845935.0,0.0,1845935.0,1845935.0,0,0,0,0,0,0,0,0,0,16,8,0.6722960253858978,0.3361480126929489,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
255.255.255.255-10.5.209.246-17500-17500-17,10.5.209.246,17500,255.255.255.255,17500,17,13/09/2023 08:41:54 AM,0,5,1,670.0,134.0,134.0,134.0,134.0,0.0,134.0,134.0,134.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,8,0.0,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,156.33333333333334,134.0,134.0,0,0,0,0,0,0,5,670,1,134,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.192.188-1900-58181-17,10.5.192.188,58181,239.255.255.250,1900,17,13/09/2023 08:41:59 AM,2033759,1,1,174.0,174.0,174.0,174.0,174.0,0.0,174.0,174.0,174.0,0.0,171.1117197268703,0.9834006880854615,2033759.0,0.0,2033759.0,2033759.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.4917003440427308,0.4917003440427308,174.0,174.0,174.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,261.0,174.0,174.0,0,0,0,0,0,0,1,174,1,174,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.187.152-1900-62150-17,10.5.187.152,62150,239.255.255.250,1900,17,13/09/2023 08:41:39 AM,2045975,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,171.06758391475947,0.9775290509414827,2045975.0,0.0,2045975.0,2045975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.48876452547074134,0.48876452547074134,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.212.137-3702-53955-17,10.5.212.137,53955,239.255.255.250,3702,17,13/09/2023 08:41:39 AM,1894991,1,1,624.0,624.0,624.0,624.0,624.0,0.0,624.0,624.0,624.0,0.0,658.5783257018107,1.0554139834964915,1894991.0,0.0,1894991.0,1894991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.5277069917482458,0.5277069917482458,624.0,624.0,624.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,936.0,624.0,624.0,0,0,0,0,0,0,1,624,1,624,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.225.208-1900-63506-17,10.5.225.208,63506,239.255.255.250,1900,17,13/09/2023 08:42:01 AM,2944947,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,118.84763970285374,0.6791293697305928,2944947.0,0.0,2944947.0,2944947.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3395646848652964,0.3395646848652964,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.212.49-1900-52244-17,10.5.212.49,52244,239.255.255.250,1900,17,13/09/2023 08:41:39 AM,2970241,2,1,352.0,176.0,176.0,176.0,176.0,0.0,176.0,176.0,176.0,0.0,177.76335320938603,1.010019052326057,1485120.5,506153.3979343614,1843025.0,1127216.0,1127216.0,1127216.0,0.0,1127216.0,1127216.0,0,0,0,0,0,0,0,0,0,16,8,0.673346034884038,0.336673017442019,176.0,176.0,176.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,234.66666666666666,176.0,176.0,0,0,0,0,0,0,2,352,1,176,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.220.159-1900-54828-17,10.5.220.159,54828,239.255.255.250,1900,17,13/09/2023 08:41:27 AM,1921518,2,1,340.0,170.0,170.0,170.0,170.0,0.0,170.0,170.0,170.0,0.0,265.4151561421751,1.5612656243657357,960759.0,44260.64186159075,992056.0,929462.0,929462.0,929462.0,0.0,929462.0,929462.0,0,0,0,0,0,0,0,0,0,16,8,1.0408437495771572,0.5204218747885786,170.0,170.0,170.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,226.66666666666666,170.0,170.0,0,0,0,0,0,0,2,340,1,170,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.95.60-1900-52143-17,10.5.95.60,52143,239.255.255.250,1900,17,13/09/2023 08:41:57 AM,2942267,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,118.95589353379553,0.6797479630502602,2942267.0,0.0,2942267.0,2942267.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.3398739815251301,0.3398739815251301,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.206.191-1900-59123-17,10.5.206.191,59123,239.255.255.250,1900,17,13/09/2023 08:41:59 AM,1947084,2,1,340.0,170.0,170.0,170.0,170.0,0.0,170.0,170.0,170.0,0.0,261.9301478518646,1.5407655755992038,973542.0,69601.93468575424,1022758.0,924326.0,1022758.0,1022758.0,0.0,1022758.0,1022758.0,0,0,0,0,0,0,0,0,0,16,8,1.027177050399469,0.5135885251997345,170.0,170.0,170.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,226.66666666666666,170.0,170.0,0,0,0,0,0,0,2,340,1,170,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.5.96.74-1900-54857-17,10.5.96.74,54857,239.255.255.250,1900,17,13/09/2023 08:41:46 AM,3086859,2,1,350.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,170.0757954930886,0.9718616885319349,1543429.5,798807.9241047249,2108272.0,978587.0,978587.0,978587.0,0.0,978587.0,978587.0,0,0,0,0,0,0,0,0,0,16,8,0.6479077923546233,0.32395389617731163,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,233.33333333333334,175.0,175.0,0,0,0,0,0,0,2,350,1,175,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
